ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Meta: _product_sku,Meta: _product_year,Meta: _product_condition,Meta: _product_stock_status,Meta: _product_specs,Meta: _product_expert_id,Meta: _product_expert_review,Meta: _lightspeed_unit_id,Meta: _product_price,Meta: _product_msrp,Meta: _lightspeed_vin,Meta: _lightspeed_web_title,Meta: _lightspeed_color,Meta: _lightspeed_class,Meta: _lightspeed_unit_type,Meta: _lightspeed_raw_json,Meta: _lightspeed_last_sync,Meta: _lightspeed_unmapped_type,Meta: _product_monthly_payment
207,simple,MK-TER80-26,,Minnkota Terrova 80,1,0,visible,A GPS-enabled trolling motor with spot-lock technology. Set your position and fish hands-free.,"<p>The Minnkota Terrova 80 is the trolling motor serious anglers choose. With 80 lbs of thrust and built-in i-Pilot GPS, you get Spot-Lock anchor technology that holds your boat within 5 feet of a waypoint, even in wind and current.</p>\n<p>The brushless, variable-speed motor runs quieter and more efficiently than conventional trolling motors, and the integrated Bluetooth lets you control everything from your smartphone. AutoPilot maintains a heading so you can focus on fishing, not steering.</p>\n<p>Vertical jigging for walleye, working a weed edge for bass, the Terrova 80 makes you a more effective angler. Stop in to see it mounted on our demo boat.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,Minn Kota,MK-TER80-26,2026,new,on_order,"Thrust|80 lbs
277,simple,HB-APEX13-CHO-26,,Humminbird APEX 13 MEGA SI+ Chartplotter (CHO),1,0,visible,"APEX 13 control head only, no transducer included.",<p>APEX 13 Chartplotter (CHO) — Control Head Only. For upgrade customers who already have compatible transducers and want just the display/head unit. Cost-effective upgrade path.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_411470-1VX_APEX_VX_13_alt1-2.webp,,,,,,,,,0,Humminbird,HB-APEX13-CHO-26,2026,order,on_order,"Display|13-inch
Imaging|MEGA SI+
Includes|Control Head Only
Warranty|Humminbird",1,CHO variant saves money for upgrade customers. Verify transducer compatibility before ordering.,,,,,,,,,,,,
278,simple,HB-APEX16-26,,Humminbird APEX 16 MEGA SI+ Chartplotter,1,0,visible,16-inch flagship. Larger screen for mid-to-large boats.,"<p>APEX 16 — 16-inch display, full MEGA SI+ imaging suite. For mid-to-large boats wanting a screen size that's readable from the stern while trolling.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_411500-1VX_APEXVX_16_alt1-1.webp,,,,,,,,,0,Humminbird,HB-APEX16-26,2026,order,on_order,"Display|16-inch
Imaging|MEGA SI+
Warranty|Humminbird",1,APEX 16 is the screen size that transforms a mid-size boat. Readable from anywhere in the cockpit.,,,,,,,,,,,,
279,simple,HB-APEX16-CHO-26,,Humminbird APEX 16 MEGA SI+ Chartplotter (CHO),1,0,visible,APEX 16 control head only variant.,"<p>APEX 16 CHO — 16-inch display, control head only. Upgrade path for customers with existing transducer systems.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_411500-1VX_APEXVX_16_alt1-3.webp,,,,,,,,,0,Humminbird,HB-APEX16-CHO-26,2026,order,on_order,"Display|16-inch
Includes|Control Head Only
Warranty|Humminbird",1,"CHO version for upgrade customers. Same 16-inch display, lower price when transducer isn't needed.",,,,,,,,,,,,
280,simple,HB-APEX19-26,,Humminbird APEX 19 MEGA SI+ Chartplotter,1,0,visible,19-inch tournament flagship. Largest APEX display.,"<p>APEX 19 — 19-inch display, flagship imaging suite. Tournament-level equipment for larger cruisers and serious offshore-capable rigs.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_411470-1VX_APEX_VX_13_alt1-4.webp,,,,,,,,,0,Humminbird,HB-APEX19-26,2026,pre_order,on_order,"Display|19-inch
Imaging|MEGA SI+
Tier|Flagship Tournament
Warranty|Humminbird",1,APEX 19 is tournament-rig territory. Significant investment that pays back in display clarity on larger boats.,,,,,,,,,,,,
281,simple,HB-APEX19-CHO-26,,Humminbird APEX 19 MEGA SI+ Chartplotter (CHO),1,0,visible,APEX 19 control head only.,<p>APEX 19 CHO variant. Largest display in the APEX line without transducer — for upgrade customers with existing sonar.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_411470-1VX_APEX_VX_13_alt1-6.webp,,,,,,,,,0,Humminbird,HB-APEX19-CHO-26,2026,pre_order,on_order,"Display|19-inch
Includes|Control Head Only
Warranty|Humminbird",1,"CHO APEX 19 is for tournament upgrade paths. Big screen, existing sonar.",,,,,,,,,,,,
282,simple,HB-MEGALIVE2-FWD-26,,Humminbird MEGA Live 2 Forward-Facing Sonar,1,0,visible,Real-time forward-facing sonar imaging.,"<p>MEGA Live 2 forward-facing — real-time imaging of fish, structure, and your lure. The imaging upgrade that changes how serious anglers fish. Works with APEX, SOLIX, and HELIX displays.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_710310-1_MEGA_Live_2_alt1-1.webp,,,,,,,,,0,Humminbird,HB-MEGALIVE2-FWD-26,2026,order,on_order,"Type|Forward-Facing Sonar
Real-Time|Yes
Compatibility|APEX / SOLIX / HELIX
Warranty|Humminbird",1,MEGA Live 2 Forward is the single best upgrade serious anglers can make after their first fish finder.,,,,,,,,,,,,
283,simple,HB-MEGALIVE2-TM-26,,Humminbird MEGA Live 2 Transom-Mount Sonar,1,0,visible,Transom-mount variant of MEGA Live 2.,"<p>MEGA Live 2 transom-mount — same real-time imaging, transom-mounted instead of pole-mounted. For anglers who want permanent install on a fishing boat transom.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_ML2_Transom_Mount_Alt1.webp,,,,,,,,,0,Humminbird,HB-MEGALIVE2-TM-26,2026,order,on_order,"Type|Transom-Mount Live Sonar
Real-Time|Yes
Warranty|Humminbird",1,"Transom-mount is the permanent-install variant. Cleaner look than pole mounts, more durable long-term.",,,,,,,,,,,,
284,simple,HB-ICELIVE2-PM-26,,Humminbird ICE MEGA Live 2 Compact Pole-Mount,1,0,visible,Ice fishing variant of MEGA Live 2. Compact pole-mount.,<p>ICE MEGA Live 2 Compact Pole-Mount — ice fishing variant of MEGA Live 2. Compact for ice shanty and portable ice use.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_ICE_XPLORE9_CHO_ML2_Alt2.webp,,,,,,,,,0,Humminbird,HB-ICELIVE2-PM-26,2026,order,on_order,"Type|Ice MEGA Live 2
Mount|Compact Pole
Warranty|Humminbird",1,Ice MEGA Live 2 on a pole is the game changer for serious ice fishing. See what's under the hole in real time.,,,,,,,,,,,,
285,simple,HB-ICELIVE2-PWR-26,,Humminbird ICE MEGA Live 2 Power Cable,1,0,visible,Replacement power cable for ICE MEGA Live 2.,<p>Replacement power cable for ICE MEGA Live 2 setup. Stock for customers doing ice-shanty installations or running multiple portable units.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,Humminbird,HB-ICELIVE2-PWR-26,2026,in_stock,on_order,"Type|Power Cable
Application|ICE MEGA Live 2
Warranty|Humminbird",1,Power cable — carry a spare for ice-fishing trips. One failure on the lake and you're done for the day.,,,,,,,,,,,,
286,simple,HB-ICELIVE2-SAE-26,,Humminbird ICE MEGA Live 2 SAE Power Cable,1,0,visible,SAE connector power cable for ICE MEGA Live 2.,<p>SAE-connector variant of the ICE MEGA Live 2 power cable. For ice-shanty systems with SAE quick-disconnects.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,Humminbird,HB-ICELIVE2-SAE-26,2026,order,on_order,"Type|Power Cable (SAE)
Application|ICE MEGA Live 2
Warranty|Humminbird",1,SAE variant for customers running SAE quick-disconnect power systems in their shanty.,,,,,,,,,,,,
287,simple,HB-XPLORE-PWR-26,,Humminbird ICE XPLORE Power Cable,1,0,visible,Power cable for ICE XPLORE ice fishing systems.,<p>Power cable for ICE XPLORE systems. Stock for ice-fishing customers with the XPLORE platform.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,Humminbird,HB-XPLORE-PWR-26,2026,order,on_order,"Type|Power Cable
Application|ICE XPLORE
Warranty|Humminbird",1,XPLORE power cable — carry spares.,,,,,,,,,,,,
288,simple,HB-XPLORE-KIT-26,,Humminbird ICE XPLORE Shuttle Conversion Kit,1,0,visible,Convert a fish finder to ICE XPLORE portable shuttle.,<p>ICE XPLORE Shuttle Conversion Kit — lets you convert a compatible Humminbird unit into an ice-fishing portable shuttle configuration.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HB_XPLORE_9_alt1.webp,,,,,,,,,0,Humminbird,HB-XPLORE-KIT-26,2026,order,on_order,"Type|Conversion Kit
Application|Fish Finder to ICE XPLORE Shuttle
Warranty|Humminbird",1,Conversion kit is the cost-effective way to repurpose your open-water unit for ice season.,,,,,,,,,,,,
363,simple,,,2025 Mercury ME 2.5MH 4S TMC,1,0,visible,"New 2025 Mercury ME 2.5MH 4S TMC. Available at Reyco Marine &amp; Small Engine Ltd., Sault Ste. Marie.","<p>The 2025 Mercury ME 2.5MH 4S TMC is available now at Reyco Marine &amp; Small Engine Ltd.</p>\n<p>Category: Boat Motor.</p>\n<p>Contact us at 705-253-7828 or visit our showroom at 11 White Oak Drive East, Sault Ste. Marie for more details.</p>",,,taxable,,1,,,0,0,,,,,1,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/2.5hp_Fourstroke_Rear_GoogleShoppingFormat-17.jpg,,,,,,,,,0,Mercury,4,2025,new,in_stock,"Make|Mercury
Model|ME 2.5MH 4S TMC
Year|2025
VIN|1R329872
Type|Boat Motor
Class|M",,,33914,1385,1385,1R329872,,,M,Boat Motor,"{""Cmf"":""800769"",""DealerId"":"""",""MajorUnitHeaderId"":33914,""DateGathered"":""2026-04-23T19:42:47.963"",""lastupdatedate"":""2026-03-25T13:05:23.957"",""StockNumber"":""4"",""NewUsed"":""N"",""ModelYear"":2025,""Make"":""Mercury"",""Model"":""ME 2.5MH 4S TMC"",""VIN"":""1R329872"",""Class"":""M"",""CodeName"":""1F02201KK"",""Location"":""ALTROM"",""StoreLocation"":""Reyco Marine and Small Engines"",""Odometer"":""0"",""Hours"":0,""Cylinders"":0,""HP"":0,""BodyStyle"":"""",""Color"":"""",""Condition"":""New"",""InvoiceDate"":""2026-02-27T23:03:45.753"",""InvoiceAmt"":1216.329999999999927240423858165740966796875,""PackAmt"":0,""HoldbackAmt"":0,""FreightCost"":0,""DSRP"":1385,""laborprepamount"":0,""laborprepcost"":0,""MSRP"":1385,""OnHold"":"""",""PackageId"":0,""DateReceived"":""2026-02-27T23:03:45.753"",""Length"":0,""Height"":0,""Width"":0,""Draft"":0,""Beam"":0,""GVWR"":0,""GDW"":0,""InteriorColor"":"""",""ExteriorColor"":"""",""Manufacturer"":"""",""UnitType"":""Boat Motor"",""oemestarrivaldate"":""1000-01-01T00:00:00.000"",""FloorLayout"":"""",""FuelType"":"""",""UnitName"":"""",""HullConstruction"":"""",""Comments"":"""",""UnitStatus"":"""",""UserDefined1"":"""",""UserDefined2"":"""",""UserDefined3"":"""",""UserDefined4"":"""",""UserDefined5"":"""",""UserDefined6"":"""",""UserDefined7"":"""",""UserDefined8"":"""",""UserDefined9"":"""",""UserDefined10"":"""",""UserDefined11"":0,""UserDefined12"":0,""UserDefined13"":0,""UserDefined14"":0,""UserDefined15"":0,""UserDefined16"":0,""UserDefined17"":0,""UserDefined18"":0,""UserDefined19"":0,""UserDefined20"":0,""UserDefined1desc"":"""",""UserDefined2desc"":"""",""UserDefined3desc"":"""",""UserDefined4desc"":"""",""UserDefined5desc"":"""",""UserDefined6desc"":"""",""UserDefined7desc"":"""",""UserDefined8desc"":"""",""UserDefined9desc"":"""",""UserDefined10desc"":"""",""UserDefined11desc"":"""",""UserDefined12desc"":"""",""UserDefined13desc"":"""",""UserDefined14desc"":"""",""UserDefined15desc"":"""",""UserDefined16desc"":"""",""UserDefined17desc"":"""",""UserDefined18desc"":"""",""UserDefined19desc"":"""",""UserDefined20desc"":"""",""PartsDealerAddCost"":0,""LaborDealerAddCost"":0,""SubletDealerAddCost"":0,""PartsCustomerAddCost"":0,""LaborCustomerAddCost"":0,""SubletCustomerAddCost"":0,""WebUnit"":0,""WebTitle"":"""",""WebDescription"":"""",""WebPrice"":1385,""WebPriceHidden"":0,""titlestatus"":""CLEAN"",""trimcolor"":"""",""unitcondition"":""EXCELLENT"",""carbcompliance"":"""",""drivetype"":"""",""enginecycles"":"""",""powertype"":"""",""starttype"":"""",""numacunits"":""0"",""sleepcapacity"":""0"",""barlength"":""0.00"",""bladelength"":""0.00"",""cuttingwidth"":""0"",""videourl"":"""",""numslideouts"":""0"",""turningradius"":"""",""flooredby"":""WELLS FARGO MERCURY"",""floorplan"":"""",""planstartingdate"":""1000-01-01T00:00:00.000"",""planendingdate"":""1000-01-01T00:00:00.000"",""originalamt"":1216.329999999999927240423858165740966796875,""originaldate"":""1000-01-01T00:00:00.000"",""curtailmentamt"":0,""curtailmentdate"":""1000-01-01T00:00:00.000"",""flooredbalance"":1216.329999999999927240423858165740966796875,""Greywatertankcapacity"":0,""Blackwatertankcapacity"":0,""Freight"":0,""Ordernumber"":"""",""Ordereta"":""1000-01-01T00:00:00.000"",""Estimatedsetupamt"":0,""Partsprepamount"":0,""Partsprepcost"":0,""Discountpercentagefromdsrp"":0,""Priceprotectionrebate"":0,""Manufacturertocustomerrebate"":0,""Manufacturertodealerrebate"":0,""Optionsamount"":0,""Optionscost"":0,""Hitchtype"":"""",""Axlenumber"":0,""Axlecapacity"":0,""Cylinders2"":0,""Cylinders3"":0,""Propulsion"":"""",""Hitchdryweight"":0,""Numberofwheels"":0,""Wheelsize"":"""",""Fuelcapacity"":0,""Freshwatertankcapacity"":0,""Maxcarrycapacity"":0,""Engine1displacement"":"""",""Engine2displacement"":"""",""Engine3displacement"":"""",""Engine1name"":"""",""HP2"":0,""HP3"":0,""Marginprotectionamount"":0,""Manufacturerlistprice"":1385,""Dealerlistprice"":1385,""userdefinedamt1"":0,""userdefinedamt2"":0,""userdefinedamt3"":0,""consignment"":0,""consignmentowner"":"""",""consignmentamount"":0,""tradedealid"":null,""yearenddiscountamt"":0,""interestdate"":""1000-01-01T00:00:00.000"",""standardclassid"":103,""dealerbaseprice"":1385,""certified"":false,""onholddate"":""1000-01-01T00:00:00.000"",""basecost"":1216.329999999999927240423858165740966796875,""basefreightcost"":0,""unitcostdiscount"":0,""orderdate"":""1000-01-01T00:00:00.000"",""chassisvin"":"""",""servicecontractamt"":0,""servicecontractterm"":0,""crsid"":"""",""MajorUnitSalesCategory"":""New Mercury Motor"",""PurchasedFrom"":"""",""enginenumber1"":"""",""enginenumber2"":"""",""enginenumber3"":"""",""keynumber"":"""",""Parts"":[],""Labor"":[],""Options"":[],""Images"":[],""OriginalNpaValues"":[],""CurrentNpaValues"":[],""OriginalNadaValues"":[],""CurrentNadaValues"":[],""OriginalBlackBookValues"":[],""CurrentBlackBookValues"":[],""OriginalBlueBookValues"":[],""CurrentBlueBookValues"":[],""Appliances"":[],""totalActualCost"":1216.329999999999927240423858165740966796875,""totalCost"":1216.329999999999927240423858165740966796875}",2026-04-23 15:42:51,,
366,simple,,,2025 Mercury ME 6MH,1,0,visible,"New 2025 Mercury ME 6MH. Available at Reyco Marine &amp; Small Engine Ltd., Sault Ste. Marie.","<p>The 2025 Mercury ME 6MH is available now at Reyco Marine &amp; Small Engine Ltd.</p>\n<p>Category: Boat Motor.</p>\n<p>Contact us at 705-253-7828 or visit our showroom at 11 White Oak Drive East, Sault Ste. Marie for more details.</p>",,,taxable,,1,,,0,0,,,,,1,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/6_HP_Rear_Port_3-4_5d676054-78a3-49e9-98dd-fafe6beb4a6b-21.jpg,,,,,,,,,0,Mercury,20,2025,new,in_stock,"Make|Mercury
Model|ME 6MH
Year|2025
VIN|1R352439
Type|Boat Motor
Class|M",,,33958,2275,2275,1R352439,,,M,Boat Motor,"{""Cmf"":""800769"",""DealerId"":"""",""MajorUnitHeaderId"":33958,""DateGathered"":""2026-04-23T19:42:48.557"",""lastupdatedate"":""2026-03-25T13:10:21.343"",""StockNumber"":""20"",""NewUsed"":""N"",""ModelYear"":2025,""Make"":""Mercury"",""Model"":""ME 6MH"",""VIN"":""1R352439"",""Class"":""M"",""CodeName"":""1FX6201KK"",""Location"":""ALTROM"",""StoreLocation"":""Reyco Marine and Small Engines"",""Odometer"":""0"",""Hours"":0,""Cylinders"":0,""HP"":0,""BodyStyle"":"""",""Color"":"""",""Condition"":""New"",""InvoiceDate"":""2026-02-27T23:03:45.923"",""InvoiceAmt"":1962.80999999999994543031789362430572509765625,""PackAmt"":0,""HoldbackAmt"":0,""FreightCost"":0,""DSRP"":2275,""laborprepamount"":0,""laborprepcost"":0,""MSRP"":2275,""OnHold"":"""",""PackageId"":0,""DateReceived"":""2026-02-27T23:03:45.923"",""Length"":0,""Height"":0,""Width"":0,""Draft"":0,""Beam"":0,""GVWR"":0,""GDW"":0,""InteriorColor"":"""",""ExteriorColor"":"""",""Manufacturer"":"""",""UnitType"":""Boat Motor"",""oemestarrivaldate"":""1000-01-01T00:00:00.000"",""FloorLayout"":"""",""FuelType"":"""",""UnitName"":"""",""HullConstruction"":"""",""Comments"":"""",""UnitStatus"":"""",""UserDefined1"":"""",""UserDefined2"":"""",""UserDefined3"":"""",""UserDefined4"":"""",""UserDefined5"":"""",""UserDefined6"":"""",""UserDefined7"":"""",""UserDefined8"":"""",""UserDefined9"":"""",""UserDefined10"":"""",""UserDefined11"":0,""UserDefined12"":0,""UserDefined13"":0,""UserDefined14"":0,""UserDefined15"":0,""UserDefined16"":0,""UserDefined17"":0,""UserDefined18"":0,""UserDefined19"":0,""UserDefined20"":0,""UserDefined1desc"":"""",""UserDefined2desc"":"""",""UserDefined3desc"":"""",""UserDefined4desc"":"""",""UserDefined5desc"":"""",""UserDefined6desc"":"""",""UserDefined7desc"":"""",""UserDefined8desc"":"""",""UserDefined9desc"":"""",""UserDefined10desc"":"""",""UserDefined11desc"":"""",""UserDefined12desc"":"""",""UserDefined13desc"":"""",""UserDefined14desc"":"""",""UserDefined15desc"":"""",""UserDefined16desc"":"""",""UserDefined17desc"":"""",""UserDefined18desc"":"""",""UserDefined19desc"":"""",""UserDefined20desc"":"""",""PartsDealerAddCost"":0,""LaborDealerAddCost"":0,""SubletDealerAddCost"":0,""PartsCustomerAddCost"":0,""LaborCustomerAddCost"":0,""SubletCustomerAddCost"":0,""WebUnit"":0,""WebTitle"":"""",""WebDescription"":"""",""WebPrice"":2275,""WebPriceHidden"":0,""titlestatus"":""CLEAN"",""trimcolor"":"""",""unitcondition"":""EXCELLENT"",""carbcompliance"":"""",""drivetype"":"""",""enginecycles"":"""",""powertype"":"""",""starttype"":"""",""numacunits"":""0"",""sleepcapacity"":""0"",""barlength"":""0.00"",""bladelength"":""0.00"",""cuttingwidth"":""0"",""videourl"":"""",""numslideouts"":""0"",""turningradius"":"""",""flooredby"":""WELLS FARGO MERCURY"",""floorplan"":"""",""planstartingdate"":""1000-01-01T00:00:00.000"",""planendingdate"":""1000-01-01T00:00:00.000"",""originalamt"":1962.80999999999994543031789362430572509765625,""originaldate"":""1000-01-01T00:00:00.000"",""curtailmentamt"":0,""curtailmentdate"":""1000-01-01T00:00:00.000"",""flooredbalance"":1962.80999999999994543031789362430572509765625,""Greywatertankcapacity"":0,""Blackwatertankcapacity"":0,""Freight"":0,""Ordernumber"":"""",""Ordereta"":""1000-01-01T00:00:00.000"",""Estimatedsetupamt"":0,""Partsprepamount"":0,""Partsprepcost"":0,""Discountpercentagefromdsrp"":0,""Priceprotectionrebate"":0,""Manufacturertocustomerrebate"":0,""Manufacturertodealerrebate"":0,""Optionsamount"":0,""Optionscost"":0,""Hitchtype"":"""",""Axlenumber"":0,""Axlecapacity"":0,""Cylinders2"":0,""Cylinders3"":0,""Propulsion"":"""",""Hitchdryweight"":0,""Numberofwheels"":0,""Wheelsize"":"""",""Fuelcapacity"":0,""Freshwatertankcapacity"":0,""Maxcarrycapacity"":0,""Engine1displacement"":"""",""Engine2displacement"":"""",""Engine3displacement"":"""",""Engine1name"":"""",""HP2"":0,""HP3"":0,""Marginprotectionamount"":0,""Manufacturerlistprice"":2275,""Dealerlistprice"":2275,""userdefinedamt1"":0,""userdefinedamt2"":0,""userdefinedamt3"":0,""consignment"":0,""consignmentowner"":"""",""consignmentamount"":0,""tradedealid"":null,""yearenddiscountamt"":0,""interestdate"":""1000-01-01T00:00:00.000"",""standardclassid"":103,""dealerbaseprice"":2275,""certified"":false,""onholddate"":""1000-01-01T00:00:00.000"",""basecost"":1962.80999999999994543031789362430572509765625,""basefreightcost"":0,""unitcostdiscount"":0,""orderdate"":""1000-01-01T00:00:00.000"",""chassisvin"":"""",""servicecontractamt"":0,""servicecontractterm"":0,""crsid"":"""",""MajorUnitSalesCategory"":""New Mercury Motor"",""PurchasedFrom"":"""",""enginenumber1"":"""",""enginenumber2"":"""",""enginenumber3"":"""",""keynumber"":"""",""Parts"":[],""Labor"":[],""Options"":[],""Images"":[],""OriginalNpaValues"":[],""CurrentNpaValues"":[],""OriginalNadaValues"":[],""CurrentNadaValues"":[],""OriginalBlackBookValues"":[],""CurrentBlackBookValues"":[],""OriginalBlueBookValues"":[],""CurrentBlueBookValues"":[],""Appliances"":[],""totalActualCost"":1962.80999999999994543031789362430572509765625,""totalCost"":1962.80999999999994543031789362430572509765625}",2026-04-23 15:43:04,,
371,simple,,,2025 Mercury ME 5MH,1,0,visible,"New 2025 Mercury ME 5MH. Available at Reyco Marine &amp; Small Engine Ltd., Sault Ste. Marie.","<p>The 2025 Mercury ME 5MH is available now at Reyco Marine &amp; Small Engine Ltd.</p>\n<p>Category: Boat Motor.</p>\n<p>Contact us at 705-253-7828 or visit our showroom at 11 White Oak Drive East, Sault Ste. Marie for more details.</p>",,,taxable,,1,,,0,0,,,,,1,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/5hp_SP_Fourstroke_Rear_GoogleShoppingFormat-4.jpg,,,,,,,,,0,Mercury,24,2025,new,in_stock,"Make|Mercury
Model|ME 5MH
Year|2025
VIN|1R351922
Type|Boat Motor
